timeline,q,cap,K,period,pattern,victim,max_elapsed,argmax_session,c_actual,within_cap,violation_gt40
impl,25,3,18,5,others-max,17,38,0,920,1,0
impl,25,3,18,5,front-max,,22,0,539,1,0
impl,25,3,18,5,back-max,,24,0,575,1,0
impl,25,3,18,5,tail-max,,20,17,341,1,0
impl,25,3,19,1,all-max,,38,4,920,1,0
impl,25,3,19,1,victim-max,0,37,0,920,1,0
impl,25,3,19,1,others-max,0,37,1,920,1,0
impl,25,3,19,1,victim-max,9,37,9,920,1,0
impl,25,3,19,1,others-max,9,37,0,920,1,0
impl,25,3,19,1,victim-max,18,37,18,920,1,0
impl,25,3,19,1,others-max,18,37,0,920,1,0
impl,25,3,19,1,front-max,,22,0,539,1,0
impl,25,3,19,1,back-max,,24,1,575,1,0
impl,25,3,19,1,tail-max,,22,18,341,1,0
impl,25,3,19,2,all-max,,38,3,920,1,0
impl,25,3,19,2,victim-max,0,37,0,920,1,0
impl,25,3,19,2,others-max,0,38,2,920,1,0
impl,25,3,19,2,victim-max,9,37,9,920,1,0
impl,25,3,19,2,others-max,9,37,0,920,1,0
impl,25,3,19,2,victim-max,18,37,18,920,1,0
impl,25,3,19,2,others-max,18,37,0,920,1,0
impl,25,3,19,2,front-max,,23,0,539,1,0
impl,25,3,19,2,back-max,,24,3,575,1,0
impl,25,3,19,2,tail-max,,20,18,341,1,0
impl,25,3,19,3,all-max,,38,2,920,1,0
impl,25,3,19,3,victim-max,0,37,0,920,1,0
impl,25,3,19,3,others-max,0,37,1,920,1,0
impl,25,3,19,3,victim-max,9,37,9,920,1,0
impl,25,3,19,3,others-max,9,37,0,920,1,0
impl,25,3,19,3,victim-max,18,37,18,920,1,0
impl,25,3,19,3,others-max,18,38,2,920,1,0
impl,25,3,19,3,front-max,,22,0,539,1,0
impl,25,3,19,3,back-max,,24,13,575,1,0
impl,25,3,19,3,tail-max,,21,18,341,1,0
impl,25,3,19,5,all-max,,38,0,920,1,0
impl,25,3,19,5,victim-max,0,37,0,920,1,0
impl,25,3,19,5,others-max,0,38,1,920,1,0
impl,25,3,19,5,victim-max,9,37,9,920,1,0
impl,25,3,19,5,others-max,9,38,0,920,1,0
impl,25,3,19,5,victim-max,18,37,18,920,1,0
impl,25,3,19,5,others-max,18,38,0,920,1,0
impl,25,3,19,5,front-max,,22,0,539,1,0
impl,25,3,19,5,back-max,,24,0,575,1,0
impl,25,3,19,5,tail-max,,20,18,341,1,0
impl,25,3,20,1,all-max,,37,0,920,1,0
impl,25,3,20,1,victim-max,0,37,0,920,1,0
impl,25,3,20,1,others-max,0,37,1,920,1,0
impl,25,3,20,1,victim-max,10,37,10,920,1,0
impl,25,3,20,1,others-max,10,37,0,920,1,0
impl,25,3,20,1,victim-max,19,37,19,920,1,0
impl,25,3,20,1,others-max,19,37,0,920,1,0
impl,25,3,20,1,front-max,,22,0,539,1,0
impl,25,3,20,1,back-max,,25,12,575,1,0
impl,25,3,20,1,tail-max,,22,19,341,1,0
impl,25,3,20,2,all-max,,37,0,920,1,0
impl,25,3,20,2,victim-max,0,37,0,920,1,0
impl,25,3,20,2,others-max,0,38,2,920,1,0
impl,25,3,20,2,victim-max,10,37,10,920,1,0
impl,25,3,20,2,others-max,10,37,0,920,1,0
impl,25,3,20,2,victim-max,19,37,19,920,1,0
impl,25,3,20,2,others-max,19,37,0,920,1,0
impl,25,3,20,2,front-max,,23,0,539,1,0
impl,25,3,20,2,back-max,,24,3,575,1,0
impl,25,3,20,2,tail-max,,20,19,341,1,0
impl,25,3,20,3,all-max,,38,2,920,1,0
impl,25,3,20,3,victim-max,0,37,0,920,1,0
impl,25,3,20,3,others-max,0,37,1,920,1,0
impl,25,3,20,3,victim-max,10,37,10,920,1,0
impl,25,3,20,3,others-max,10,37,0,920,1,0
impl,25,3,20,3,victim-max,19,37,19,920,1,0
impl,25,3,20,3,others-max,19,38,2,920,1,0
impl,25,3,20,3,front-max,,22,0,539,1,0
impl,25,3,20,3,back-max,,24,14,575,1,0
impl,25,3,20,3,tail-max,,21,19,341,1,0
impl,25,3,20,5,all-max,,38,0,920,1,0
impl,25,3,20,5,victim-max,0,37,0,920,1,0
impl,25,3,20,5,others-max,0,38,1,920,1,0
impl,25,3,20,5,victim-max,10,37,10,920,1,0
impl,25,3,20,5,others-max,10,38,0,920,1,0
impl,25,3,20,5,victim-max,19,37,19,920,1,0
impl,25,3,20,5,others-max,19,38,0,920,1,0
impl,25,3,20,5,front-max,,22,0,539,1,0
impl,25,3,20,5,back-max,,24,0,575,1,0
impl,25,3,20,5,tail-max,,20,19,341,1,0
impl,25,3,21,1,all-max,,38,0,920,1,0
impl,25,3,21,1,victim-max,0,37,0,920,1,0
impl,25,3,21,1,others-max,0,37,1,920,1,0
impl,25,3,21,1,victim-max,10,37,10,920,1,0
impl,25,3,21,1,others-max,10,37,0,920,1,0
impl,25,3,21,1,victim-max,20,37,20,920,1,0
impl,25,3,21,1,others-max,20,37,0,920,1,0
impl,25,3,21,1,front-max,,22,0,539,1,0
impl,25,3,21,1,back-max,,25,6,575,1,0
impl,25,3,21,1,tail-max,,22,20,341,1,0
impl,25,3,21,2,all-max,,38,6,920,1,0
impl,25,3,21,2,victim-max,0,37,0,920,1,0
impl,25,3,21,2,others-max,0,38,2,920,1,0
impl,25,3,21,2,victim-max,10,37,10,920,1,0
impl,25,3,21,2,others-max,10,37,0,920,1,0
impl,25,3,21,2,victim-max,20,37,20,920,1,0
impl,25,3,21,2,others-max,20,38,3,920,1,0
impl,25,3,21,2,front-max,,23,0,539,1,0
impl,25,3,21,2,back-max,,24,3,575,1,0
impl,25,3,21,2,tail-max,,20,20,341,1,0
impl,25,3,21,3,all-max,,38,2,920,1,0
impl,25,3,21,3,victim-max,0,37,0,920,1,0
impl,25,3,21,3,others-max,0,37,1,920,1,0
impl,25,3,21,3,victim-max,10,37,10,920,1,0
impl,25,3,21,3,others-max,10,37,0,920,1,0
impl,25,3,21,3,victim-max,20,37,20,920,1,0
impl,25,3,21,3,others-max,20,38,2,920,1,0
impl,25,3,21,3,front-max,,22,0,539,1,0
impl,25,3,21,3,back-max,,24,15,575,1,0
impl,25,3,21,3,tail-max,,21,20,341,1,0
impl,25,3,21,5,all-max,,38,0,920,1,0
impl,25,3,21,5,victim-max,0,37,0,920,1,0
impl,25,3,21,5,others-max,0,38,1,920,1,0
impl,25,3,21,5,victim-max,10,37,10,920,1,0
impl,25,3,21,5,others-max,10,38,0,920,1,0
impl,25,3,21,5,victim-max,20,37,20,920,1,0
impl,25,3,21,5,others-max,20,38,0,920,1,0
impl,25,3,21,5,front-max,,22,0,539,1,0
impl,25,3,21,5,back-max,,24,0,575,1,0
impl,25,3,21,5,tail-max,,20,20,341,1,0
impl,25,3,22,1,all-max,,38,0,920,1,0
impl,25,3,22,1,victim-max,0,37,0,920,1,0
impl,25,3,22,1,others-max,0,37,1,920,1,0
impl,25,3,22,1,victim-max,11,37,11,920,1,0
impl,25,3,22,1,others-max,11,37,0,920,1,0
impl,25,3,22,1,victim-max,21,37,21,920,1,0
impl,25,3,22,1,others-max,21,37,0,920,1,0
impl,25,3,22,1,front-max,,22,0,539,1,0
impl,25,3,22,1,back-max,,25,7,575,1,0
impl,25,3,22,1,tail-max,,22,21,341,1,0
impl,25,3,22,2,all-max,,38,6,920,1,0
impl,25,3,22,2,victim-max,0,37,0,920,1,0
impl,25,3,22,2,others-max,0,38,2,920,1,0
impl,25,3,22,2,victim-max,11,37,11,920,1,0
impl,25,3,22,2,others-max,11,37,0,920,1,0
impl,25,3,22,2,victim-max,21,37,21,920,1,0
impl,25,3,22,2,others-max,21,37,0,920,1,0
impl,25,3,22,2,front-max,,23,0,539,1,0
impl,25,3,22,2,back-max,,24,3,575,1,0
impl,25,3,22,2,tail-max,,20,21,341,1,0
impl,25,3,22,3,all-max,,38,2,920,1,0
impl,25,3,22,3,victim-max,0,37,0,920,1,0
impl,25,3,22,3,others-max,0,37,1,920,1,0
impl,25,3,22,3,victim-max,11,37,11,920,1,0
impl,25,3,22,3,others-max,11,37,0,920,1,0
impl,25,3,22,3,victim-max,21,37,21,920,1,0
impl,25,3,22,3,others-max,21,38,2,920,1,0
impl,25,3,22,3,front-max,,22,0,539,1,0
impl,25,3,22,3,back-max,,24,16,575,1,0
impl,25,3,22,3,tail-max,,21,21,341,1,0
impl,25,3,22,5,all-max,,38,0,920,1,0
impl,25,3,22,5,victim-max,0,37,0,920,1,0
impl,25,3,22,5,others-max,0,38,1,920,1,0
impl,25,3,22,5,victim-max,11,37,11,920,1,0
impl,25,3,22,5,others-max,11,38,0,920,1,0
impl,25,3,22,5,victim-max,21,37,21,920,1,0
impl,25,3,22,5,others-max,21,38,0,920,1,0
impl,25,3,22,5,front-max,,22,0,539,1,0
impl,25,3,22,5,back-max,,24,0,575,1,0
impl,25,3,22,5,tail-max,,20,21,341,1,0
impl,25,3,23,1,all-max,,38,3,920,1,0
impl,25,3,23,1,victim-max,0,37,0,920,1,0
impl,25,3,23,1,others-max,0,38,2,920,1,0
impl,25,3,23,1,victim-max,11,37,11,920,1,0
impl,25,3,23,1,others-max,11,37,0,920,1,0
impl,25,3,23,1,victim-max,22,37,22,920,1,0
impl,25,3,23,1,others-max,22,37,0,920,1,0
impl,25,3,23,1,front-max,,22,0,539,1,0
impl,25,3,23,1,back-max,,24,3,575,1,0
impl,25,3,23,1,tail-max,,22,22,341,1,0
impl,25,3,23,2,all-max,,37,0,920,1,0
impl,25,3,23,2,victim-max,0,37,0,920,1,0
impl,25,3,23,2,others-max,0,38,2,920,1,0
impl,25,3,23,2,victim-max,11,37,11,920,1,0
impl,25,3,23,2,others-max,11,37,0,920,1,0
impl,25,3,23,2,victim-max,22,37,22,920,1,0
impl,25,3,23,2,others-max,22,37,0,920,1,0
impl,25,3,23,2,front-max,,23,0,539,1,0
impl,25,3,23,2,back-max,,24,3,575,1,0
impl,25,3,23,2,tail-max,,20,22,341,1,0
impl,25,3,23,3,all-max,,38,2,920,1,0
impl,25,3,23,3,victim-max,0,37,0,920,1,0
impl,25,3,23,3,others-max,0,37,1,920,1,0
impl,25,3,23,3,victim-max,11,37,11,920,1,0
impl,25,3,23,3,others-max,11,37,0,920,1,0
impl,25,3,23,3,victim-max,22,37,22,920,1,0
impl,25,3,23,3,others-max,22,38,2,920,1,0
impl,25,3,23,3,front-max,,22,0,539,1,0
impl,25,3,23,3,back-max,,24,17,575,1,0
impl,25,3,23,3,tail-max,,21,22,341,1,0
impl,25,3,23,5,all-max,,38,0,920,1,0
impl,25,3,23,5,victim-max,0,37,0,920,1,0
impl,25,3,23,5,others-max,0,38,1,920,1,0
impl,25,3,23,5,victim-max,11,37,11,920,1,0
impl,25,3,23,5,others-max,11,38,0,920,1,0
impl,25,3,23,5,victim-max,22,37,22,920,1,0
impl,25,3,23,5,others-max,22,38,0,920,1,0
impl,25,3,23,5,front-max,,22,0,539,1,0
impl,25,3,23,5,back-max,,24,0,575,1,0
impl,25,3,23,5,tail-max,,20,22,341,1,0
impl,25,3,24,1,all-max,,38,4,920,1,0
impl,25,3,24,1,victim-max,0,37,0,920,1,0
impl,25,3,24,1,others-max,0,38,2,920,1,0
impl,25,3,24,1,victim-max,12,37,12,920,1,0
impl,25,3,24,1,others-max,12,37,0,920,1,0
impl,25,3,24,1,victim-max,23,37,23,920,1,0
impl,25,3,24,1,others-max,23,37,0,920,1,0
impl,25,3,24,1,front-max,,22,0,539,1,0
impl,25,3,24,1,back-max,,25,20,575,1,0
impl,25,3,24,1,tail-max,,22,23,341,1,0
impl,25,3,24,2,all-max,,37,0,920,1,0
impl,25,3,24,2,victim-max,0,37,0,920,1,0
impl,25,3,24,2,others-max,0,38,2,920,1,0
impl,25,3,24,2,victim-max,12,37,12,920,1,0
impl,25,3,24,2,others-max,12,37,0,920,1,0
impl,25,3,24,2,victim-max,23,37,23,920,1,0
impl,25,3,24,2,others-max,23,37,0,920,1,0
impl,25,3,24,2,front-max,,23,0,539,1,0
impl,25,3,24,2,back-max,,24,3,575,1,0
impl,25,3,24,2,tail-max,,20,23,341,1,0
impl,25,3,24,3,all-max,,38,2,920,1,0
impl,25,3,24,3,victim-max,0,37,0,920,1,0
impl,25,3,24,3,others-max,0,37,1,920,1,0
impl,25,3,24,3,victim-max,12,37,12,920,1,0
impl,25,3,24,3,others-max,12,37,0,920,1,0
impl,25,3,24,3,victim-max,23,37,23,920,1,0
impl,25,3,24,3,others-max,23,38,2,920,1,0
impl,25,3,24,3,front-max,,22,0,539,1,0
impl,25,3,24,3,back-max,,24,18,575,1,0
impl,25,3,24,3,tail-max,,21,23,341,1,0
impl,25,3,24,5,all-max,,38,0,920,1,0
impl,25,3,24,5,victim-max,0,37,0,920,1,0
impl,25,3,24,5,others-max,0,38,1,920,1,0
impl,25,3,24,5,victim-max,12,37,12,920,1,0
impl,25,3,24,5,others-max,12,38,0,920,1,0
impl,25,3,24,5,victim-max,23,37,23,920,1,0
impl,25,3,24,5,others-max,23,38,0,920,1,0
impl,25,3,24,5,front-max,,22,0,539,1,0
impl,25,3,24,5,back-max,,24,0,575,1,0
impl,25,3,24,5,tail-max,,20,23,341,1,0
impl,25,3,25,1,all-max,,37,0,920,1,0
impl,25,3,25,1,victim-max,0,37,0,920,1,0
impl,25,3,25,1,others-max,0,38,2,920,1,0
impl,25,3,25,1,victim-max,12,37,12,920,1,0
impl,25,3,25,1,others-max,12,37,0,920,1,0
impl,25,3,25,1,victim-max,24,37,24,920,1,0
impl,25,3,25,1,others-max,24,37,0,920,1,0
impl,25,3,25,1,front-max,,22,0,539,1,0
impl,25,3,25,1,back-max,,25,21,575,1,0
impl,25,3,25,1,tail-max,,22,24,341,1,0
impl,25,3,25,2,all-max,,38,9,920,1,0
impl,25,3,25,2,victim-max,0,37,0,920,1,0
impl,25,3,25,2,others-max,0,38,2,920,1,0
impl,25,3,25,2,victim-max,12,37,12,920,1,0
impl,25,3,25,2,others-max,12,37,0,920,1,0
impl,25,3,25,2,victim-max,24,37,24,920,1,0
impl,25,3,25,2,others-max,24,37,0,920,1,0
impl,25,3,25,2,front-max,,23,0,539,1,0
impl,25,3,25,2,back-max,,24,3,575,1,0
impl,25,3,25,2,tail-max,,20,24,341,1,0
impl,25,3,25,3,all-max,,38,2,920,1,0
impl,25,3,25,3,victim-max,0,37,0,920,1,0
impl,25,3,25,3,others-max,0,37,1,920,1,0
impl,25,3,25,3,victim-max,12,37,12,920,1,0
impl,25,3,25,3,others-max,12,37,0,920,1,0
impl,25,3,25,3,victim-max,24,37,24,920,1,0
impl,25,3,25,3,others-max,24,38,2,920,1,0
impl,25,3,25,3,front-max,,22,0,539,1,0
impl,25,3,25,3,back-max,,24,19,575,1,0
impl,25,3,25,3,tail-max,,21,24,341,1,0
impl,25,3,25,5,all-max,,38,0,920,1,0
impl,25,3,25,5,victim-max,0,37,0,920,1,0
impl,25,3,25,5,others-max,0,38,1,920,1,0
impl,25,3,25,5,victim-max,12,37,12,920,1,0
impl,25,3,25,5,others-max,12,38,0,920,1,0
impl,25,3,25,5,victim-max,24,37,24,920,1,0
impl,25,3,25,5,others-max,24,38,0,920,1,0
impl,25,3,25,5,front-max,,22,0,539,1,0
impl,25,3,25,5,back-max,,24,0,575,1,0
impl,25,3,25,5,tail-max,,20,24,341,1,0
impl,25,3,26,1,all-max,,38,4,920,1,0
impl,25,3,26,1,victim-max,0,37,0,920,1,0
impl,25,3,26,1,others-max,0,38,1,920,1,0
impl,25,3,26,1,victim-max,13,37,13,920,1,0
impl,25,3,26,1,others-max,13,37,0,920,1,0
impl,25,3,26,1,victim-max,25,37,25,920,1,0
impl,25,3,26,1,others-max,25,37,0,920,1,0
impl,25,3,26,1,front-max,,22,0,539,1,0
impl,25,3,26,1,back-max,,24,3,575,1,0
impl,25,3,26,1,tail-max,,22,25,341,1,0
impl,25,3,26,2,all-max,,37,0,920,1,0
impl,25,3,26,2,victim-max,0,37,0,920,1,0
impl,25,3,26,2,others-max,0,38,2,920,1,0
impl,25,3,26,2,victim-max,13,37,13,920,1,0
impl,25,3,26,2,others-max,13,37,0,920,1,0
impl,25,3,26,2,victim-max,25,37,25,920,1,0
impl,25,3,26,2,others-max,25,37,0,920,1,0
impl,25,3,26,2,front-max,,23,0,539,1,0
impl,25,3,26,2,back-max,,24,3,575,1,0
impl,25,3,26,2,tail-max,,20,25,341,1,0
impl,25,3,26,3,all-max,,38,2,920,1,0
impl,25,3,26,3,victim-max,0,37,0,920,1,0
impl,25,3,26,3,others-max,0,37,1,920,1,0
impl,25,3,26,3,victim-max,13,37,13,920,1,0
impl,25,3,26,3,others-max,13,37,0,920,1,0
impl,25,3,26,3,victim-max,25,37,25,920,1,0
impl,25,3,26,3,others-max,25,38,2,920,1,0
impl,25,3,26,3,front-max,,22,0,539,1,0
impl,25,3,26,3,back-max,,24,20,575,1,0
impl,25,3,26,3,tail-max,,21,25,341,1,0
impl,25,3,26,5,all-max,,38,0,920,1,0
impl,25,3,26,5,victim-max,0,37,0,920,1,0
impl,25,3,26,5,others-max,0,38,1,920,1,0
impl,25,3,26,5,victim-max,13,37,13,920,1,0
impl,25,3,26,5,others-max,13,38,0,920,1,0
impl,25,3,26,5,victim-max,25,37,25,920,1,0
impl,25,3,26,5,others-max,25,38,0,920,1,0
impl,25,3,26,5,front-max,,22,0,539,1,0
impl,25,3,26,5,back-max,,24,0,575,1,0
impl,25,3,26,5,tail-max,,20,25,341,1,0
impl,25,3,27,1,all-max,,38,3,920,1,0
impl,25,3,27,1,victim-max,0,37,0,920,1,0
impl,25,3,27,1,others-max,0,37,1,920,1,0
impl,25,3,27,1,victim-max,13,37,13,920,1,0
impl,25,3,27,1,others-max,13,37,0,920,1,0
impl,25,3,27,1,victim-max,26,37,26,920,1,0
impl,25,3,27,1,others-max,26,37,0,920,1,0
impl,25,3,27,1,front-max,,22,0,539,1,0
impl,25,3,27,1,back-max,,24,3,575,1,0
impl,25,3,27,1,tail-max,,22,26,341,1,0
impl,25,3,27,2,all-max,,37,0,920,1,0
impl,25,3,27,2,victim-max,0,37,0,920,1,0
impl,25,3,27,2,others-max,0,38,2,920,1,0
impl,25,3,27,2,victim-max,13,37,13,920,1,0
impl,25,3,27,2,others-max,13,37,0,920,1,0
impl,25,3,27,2,victim-max,26,37,26,920,1,0
impl,25,3,27,2,others-max,26,38,9,920,1,0
impl,25,3,27,2,front-max,,23,0,539,1,0
impl,25,3,27,2,back-max,,24,3,575,1,0
impl,25,3,27,2,tail-max,,20,26,341,1,0
impl,25,3,27,3,all-max,,38,2,920,1,0
impl,25,3,27,3,victim-max,0,37,0,920,1,0
impl,25,3,27,3,others-max,0,37,1,920,1,0
impl,25,3,27,3,victim-max,13,37,13,920,1,0
impl,25,3,27,3,others-max,13,37,0,920,1,0
impl,25,3,27,3,victim-max,26,37,26,920,1,0
impl,25,3,27,3,others-max,26,38,2,920,1,0
impl,25,3,27,3,front-max,,22,0,539,1,0
impl,25,3,27,3,back-max,,24,21,575,1,0
impl,25,3,27,3,tail-max,,21,26,341,1,0
impl,25,3,27,5,all-max,,38,0,920,1,0
impl,25,3,27,5,victim-max,0,37,0,920,1,0
impl,25,3,27,5,others-max,0,38,1,920,1,0
impl,25,3,27,5,victim-max,13,37,13,920,1,0
impl,25,3,27,5,others-max,13,38,0,920,1,0
impl,25,3,27,5,victim-max,26,37,26,920,1,0
impl,25,3,27,5,others-max,26,38,0,920,1,0
impl,25,3,27,5,front-max,,22,0,539,1,0
impl,25,3,27,5,back-max,,24,0,575,1,0
impl,25,3,27,5,tail-max,,20,26,341,1,0
impl,25,3,28,1,all-max,,38,9,920,1,0
impl,25,3,28,1,victim-max,0,37,0,920,1,0
impl,25,3,28,1,others-max,0,37,1,920,1,0
impl,25,3,28,1,victim-max,14,37,14,920,1,0
impl,25,3,28,1,others-max,14,37,0,920,1,0
impl,25,3,28,1,victim-max,27,37,27,920,1,0
impl,25,3,28,1,others-max,27,37,0,920,1,0
impl,25,3,28,1,front-max,,22,0,539,1,0
impl,25,3,28,1,back-max,,24,3,575,1,0
impl,25,3,28,1,tail-max,,22,27,341,1,0
impl,25,3,28,2,all-max,,37,0,920,1,0
impl,25,3,28,2,victim-max,0,37,0,920,1,0
impl,25,3,28,2,others-max,0,38,2,920,1,0
impl,25,3,28,2,victim-max,14,37,14,920,1,0
impl,25,3,28,2,others-max,14,37,0,920,1,0
impl,25,3,28,2,victim-max,27,37,27,920,1,0
impl,25,3,28,2,others-max,27,37,0,920,1,0
impl,25,3,28,2,front-max,,23,0,539,1,0
impl,25,3,28,2,back-max,,24,3,575,1,0
impl,25,3,28,2,tail-max,,20,27,341,1,0
impl,25,3,28,3,all-max,,38,2,920,1,0
impl,25,3,28,3,victim-max,0,37,0,920,1,0
impl,25,3,28,3,others-max,0,37,1,920,1,0
impl,25,3,28,3,victim-max,14,37,14,920,1,0
impl,25,3,28,3,others-max,14,38,2,920,1,0
impl,25,3,28,3,victim-max,27,37,27,920,1,0
impl,25,3,28,3,others-max,27,38,2,920,1,0
impl,25,3,28,3,front-max,,22,0,539,1,0
impl,25,3,28,3,back-max,,24,22,575,1,0
impl,25,3,28,3,tail-max,,21,27,341,1,0
impl,25,3,28,5,all-max,,38,0,920,1,0
impl,25,3,28,5,victim-max,0,37,0,920,1,0
impl,25,3,28,5,others-max,0,38,1,920,1,0
impl,25,3,28,5,victim-max,14,37,14,920,1,0
impl,25,3,28,5,others-max,14,38,0,920,1,0
impl,25,3,28,5,victim-max,27,37,27,920,1,0
impl,25,3,28,5,others-max,27,38,0,920,1,0
impl,25,3,28,5,front-max,,22,0,539,1,0
impl,25,3,28,5,back-max,,24,0,575,1,0
impl,25,3,28,5,tail-max,,20,27,341,1,0
impl,25,3,29,1,all-max,,38,3,920,1,0
impl,25,3,29,1,victim-max,0,37,0,920,1,0
impl,25,3,29,1,others-max,0,37,1,920,1,0
impl,25,3,29,1,victim-max,14,37,14,920,1,0
impl,25,3,29,1,others-max,14,37,0,920,1,0
impl,25,3,29,1,victim-max,28,37,28,920,1,0
impl,25,3,29,1,others-max,28,38,1,920,1,0
impl,25,3,29,1,front-max,,22,0,539,1,0
impl,25,3,29,1,back-max,,24,3,575,1,0
impl,25,3,29,1,tail-max,,22,28,341,1,0
impl,25,3,29,2,all-max,,38,13,920,1,0
impl,25,3,29,2,victim-max,0,37,0,920,1,0
impl,25,3,29,2,others-max,0,38,2,920,1,0
impl,25,3,29,2,victim-max,14,37,14,920,1,0
impl,25,3,29,2,others-max,14,37,0,920,1,0
impl,25,3,29,2,victim-max,28,37,28,920,1,0
impl,25,3,29,2,others-max,28,37,0,920,1,0
impl,25,3,29,2,front-max,,23,0,539,1,0
impl,25,3,29,2,back-max,,24,3,575,1,0
impl,25,3,29,2,tail-max,,20,28,341,1,0
impl,25,3,29,3,all-max,,38,2,920,1,0
impl,25,3,29,3,victim-max,0,37,0,920,1,0
impl,25,3,29,3,others-max,0,37,1,920,1,0
impl,25,3,29,3,victim-max,14,37,14,920,1,0
impl,25,3,29,3,others-max,14,38,2,920,1,0
impl,25,3,29,3,victim-max,28,37,28,920,1,0
impl,25,3,29,3,others-max,28,38,2,920,1,0
impl,25,3,29,3,front-max,,22,0,539,1,0
impl,25,3,29,3,back-max,,24,23,575,1,0
impl,25,3,29,3,tail-max,,21,28,341,1,0
impl,25,3,29,5,all-max,,38,0,920,1,0
impl,25,3,29,5,victim-max,0,37,0,920,1,0
impl,25,3,29,5,others-max,0,38,1,920,1,0
impl,25,3,29,5,victim-max,14,37,14,920,1,0
impl,25,3,29,5,others-max,14,38,0,920,1,0
impl,25,3,29,5,victim-max,28,37,28,920,1,0
impl,25,3,29,5,others-max,28,38,0,920,1,0
impl,25,3,29,5,front-max,,22,0,539,1,0
impl,25,3,29,5,back-max,,24,0,575,1,0
impl,25,3,29,5,tail-max,,20,28,341,1,0
impl,25,3,30,1,all-max,,38,3,920,1,0
impl,25,3,30,1,victim-max,0,37,0,920,1,0
impl,25,3,30,1,others-max,0,37,1,920,1,0
impl,25,3,30,1,victim-max,15,37,15,920,1,0
impl,25,3,30,1,others-max,15,37,0,920,1,0
impl,25,3,30,1,victim-max,29,37,29,920,1,0
impl,25,3,30,1,others-max,29,38,0,920,1,0
impl,25,3,30,1,front-max,,22,0,539,1,0
impl,25,3,30,1,back-max,,24,3,575,1,0
impl,25,3,30,1,tail-max,,22,29,341,1,0
impl,25,3,30,2,all-max,,37,0,920,1,0
impl,25,3,30,2,victim-max,0,37,0,920,1,0
impl,25,3,30,2,others-max,0,38,2,920,1,0
impl,25,3,30,2,victim-max,15,37,15,920,1,0
impl,25,3,30,2,others-max,15,37,0,920,1,0
impl,25,3,30,2,victim-max,29,37,29,920,1,0
impl,25,3,30,2,others-max,29,37,0,920,1,0
impl,25,3,30,2,front-max,,23,0,539,1,0
impl,25,3,30,2,back-max,,24,3,575,1,0
impl,25,3,30,2,tail-max,,20,29,341,1,0
impl,25,3,30,3,all-max,,38,2,920,1,0
impl,25,3,30,3,victim-max,0,37,0,920,1,0
impl,25,3,30,3,others-max,0,37,1,920,1,0
impl,25,3,30,3,victim-max,15,37,15,920,1,0
impl,25,3,30,3,others-max,15,38,2,920,1,0
impl,25,3,30,3,victim-max,29,37,29,920,1,0
impl,25,3,30,3,others-max,29,38,2,920,1,0
impl,25,3,30,3,front-max,,22,0,539,1,0
impl,25,3,30,3,back-max,,24,24,575,1,0
impl,25,3,30,3,tail-max,,21,29,341,1,0
impl,25,3,30,5,all-max,,38,0,920,1,0
impl,25,3,30,5,victim-max,0,37,0,920,1,0
impl,25,3,30,5,others-max,0,38,1,920,1,0
impl,25,3,30,5,victim-max,15,37,15,920,1,0
impl,25,3,30,5,others-max,15,38,0,920,1,0
impl,25,3,30,5,victim-max,29,37,29,920,1,0
impl,25,3,30,5,others-max,29,38,0,920,1,0
impl,25,3,30,5,front-max,,22,0,539,1,0
impl,25,3,30,5,back-max,,24,0,575,1,0
impl,25,3,30,5,tail-max,,20,29,341,1,0
impl,25,3,31,1,all-max,,38,3,920,1,0
impl,25,3,31,1,victim-max,0,37,0,920,1,0
impl,25,3,31,1,others-max,0,37,1,920,1,0
impl,25,3,31,1,victim-max,15,37,15,920,1,0
impl,25,3,31,1,others-max,15,37,0,920,1,0
impl,25,3,31,1,victim-max,30,37,30,920,1,0
impl,25,3,31,1,others-max,30,37,0,920,1,0
impl,25,3,31,1,front-max,,22,0,539,1,0
impl,25,3,31,1,back-max,,24,3,575,1,0
impl,25,3,31,1,tail-max,,22,30,341,1,0
impl,25,3,31,2,all-max,,38,12,920,1,0
impl,25,3,31,2,victim-max,0,37,0,920,1,0
impl,25,3,31,2,others-max,0,38,2,920,1,0
impl,25,3,31,2,victim-max,15,37,15,920,1,0
impl,25,3,31,2,others-max,15,37,0,920,1,0
impl,25,3,31,2,victim-max,30,37,30,920,1,0
impl,25,3,31,2,others-max,30,37,0,920,1,0
impl,25,3,31,2,front-max,,23,0,539,1,0
impl,25,3,31,2,back-max,,24,3,575,1,0
impl,25,3,31,2,tail-max,,20,30,341,1,0
impl,25,3,31,3,all-max,,38,2,920,1,0
impl,25,3,31,3,victim-max,0,37,0,920,1,0
impl,25,3,31,3,others-max,0,37,1,920,1,0
impl,25,3,31,3,victim-max,15,37,15,920,1,0
impl,25,3,31,3,others-max,15,38,2,920,1,0
impl,25,3,31,3,victim-max,30,37,30,920,1,0
impl,25,3,31,3,others-max,30,38,2,920,1,0
impl,25,3,31,3,front-max,,22,0,539,1,0
impl,25,3,31,3,back-max,,24,25,575,1,0
impl,25,3,31,3,tail-max,,21,30,341,1,0
impl,25,3,31,5,all-max,,38,0,920,1,0
impl,25,3,31,5,victim-max,0,37,0,920,1,0
